Gender,Job,Purchase,label
1,14,6099,1
1,14,8712,1
1,14,8757,1
0,16,16500,3
0,16,9974,3
0,17,3150,6
0,17,11763,6
0,12,15782,2
0,12,7723,2
0,12,11407,2
0,12,8756,2
1,11,5920,2
0,17,15837,3
0,0,6019,3
0,0,16559,3
0,0,7165,3
0,0,7102,3
0,0,8475,3
0,0,8608,3
0,0,3542,3
0,0,8076,3
0,0,6133,3
0,0,10643,3
0,0,13132,3
0,0,19653,3
0,0,15866,3
0,0,15482,3
0,0,15692,3
0,0,11489,3
0,16,11964,4
0,16,15818,4
0,18,10084,1
0,18,20341,1
0,18,19200,1
0,18,8643,1
0,7,5227,2
0,7,7766,2
0,7,8129,2
0,1,7923,2
0,1,12044,2
0,1,15383,2
0,1,10692,2
0,1,18886,2
0,1,15464,2
0,1,7757,2
0,19,8335,1
0,19,12019,1
0,19,8210,1
0,19,15172,1
0,19,11446,1
0,19,8159,1
0,19,15436,1
0,19,7660,1
0,19,19160,1
0,19,11766,1
0,19,7764,1
0,19,11757,1
0,20,9980,2
0,20,20800,2
0,20,8132,2
0,20,7948,2
0,20,6179,2
0,20,7002,2
0,20,7769,2
0,20,7128,2
0,20,10060,2
0,20,8037,2
0,20,4148,2
0,20,12102,2
0,20,5822,2
0,20,7016,2
0,20,8270,2
0,20,7174,2
1,1,18952,2
1,1,9892,2
1,1,3164,2
1,1,15300,2
1,1,11927,2
1,1,11427,2
1,1,5379,2
1,1,8133,2
1,7,15581,2
1,7,8155,2
1,7,5269,2
1,7,5817,2
1,7,5279,2
0,0,5896,3
0,0,12430,3
0,0,13143,3
0,0,5166,3
0,0,11904,3
0,0,1714,3
0,0,12994,3
0,0,10048,3
0,0,7778,3
0,0,6032,3
0,0,11376,3
0,0,7771,3
1,7,16614,3
1,7,1765,3
0,11,19017,3
0,11,1775,3
0,11,8713,3
0,11,8709,3
0,12,9978,4
0,12,8020,4
0,12,11468,4
0,12,3490,4
0,12,2326,4
0,12,5220,4
0,12,5224,4
1,12,15515,1
1,12,5252,1
1,12,8048,1
1,12,8778,1
1,12,3706,1
1,12,8272,1
1,12,6918,1
1,12,8124,1
1,12,7999,1
1,12,11845,1
1,12,15375,1
1,12,15465,1
1,12,3542,1
1,12,5447,1
0,2,6977,2
0,2,4074,2
0,14,5841,5
0,14,1739,5
0,14,15887,5
0,4,19416,1
0,4,6920,1
0,4,6882,1
0,4,8674,1
0,4,7813,1
0,4,8184,1
0,4,2863,1
0,4,11571,1
0,4,1719,1
0,4,12821,1
0,4,11468,1
0,4,11771,1
0,4,7024,1
0,4,3643,1
0,4,3555,1
0,0,5405,1
0,0,16630,1
0,0,11893,1
0,0,15216,1
0,0,13039,1
0,0,6396,1
0,0,6369,1
0,0,8716,1
0,0,8737,1
0,0,8679,1
0,0,7708,1
0,0,12305,1
0,0,1748,1
0,0,9876,1
0,0,9862,1
0,0,5441,1
0,0,10034,1
0,0,11784,1
0,0,7738,1
0,0,7830,1
0,0,15513,1
0,4,8793,1
0,4,10032,1
0,4,11052,1
0,4,7124,1
0,4,3549,1
0,4,8874,1
0,4,4547,1
0,0,16133,2
0,0,7577,2
0,16,6109,4
0,18,7531,4
0,18,6169,4
0,18,8654,4
0,18,4542,4
0,18,4680,4
0,18,4626,4
0,18,8023,4
0,14,19052,2
0,7,773,5
0,7,5159,5
0,7,7075,5
1,0,5201,3
0,17,15888,2
0,17,580,2
0,12,10950,2
0,12,7111,2
0,12,9858,2
0,12,1500,2
0,12,8218,2
0,12,11997,2
0,12,19647,2
0,12,4458,2
0,12,3887,2
0,12,5433,2
0,12,8070,2
0,12,1983,2
0,12,2187,2
0,12,6595,2
0,12,8011,2
0,12,8035,2
0,12,6652,2
0,12,7055,2
0,12,12608,2
0,12,3570,2
0,12,5383,2
0,12,741,2
0,12,1602,2
0,12,1588,2
0,12,9860,2
0,12,15412,2
1,0,8661,3
1,0,3820,3
1,0,21053,3
1,0,7185,3
1,0,11679,3
0,13,7881,5
0,13,7122,5
0,13,7013,5
0,13,5225,5
0,13,9523,5
0,13,8081,5
0,13,5831,5
0,13,6924,5
1,0,925,2
1,0,11802,2
1,0,15403,2
1,0,12111,2
0,12,7886,3
0,12,8125,3
0,12,5470,3
0,7,15662,3
0,7,6101,3
0,1,9800,6
0,1,9773,6
0,1,7764,6
0,1,3444,6
0,1,16303,6
0,1,4002,6
0,1,6089,6
0,1,7889,6
0,1,10685,6
0,1,4375,6
0,1,5935,6
0,1,5432,6
0,1,1981,6
0,1,9824,6
0,1,16875,6
0,0,7631,1
0,0,1906,1
0,0,12705,1
0,0,11535,1
0,0,19158,1
0,0,15558,1
0,0,9807,1
0,0,20347,1
0,5,7636,5
0,5,8818,5
0,5,2230,5
0,5,10102,5
0,5,13290,5
0,2,11697,1
0,2,8718,1
1,4,7797,1
0,12,2744,2
0,12,20407,2
0,12,9701,2
0,12,15288,2
0,12,1762,2
0,7,1871,2
0,7,8663,2
0,7,7169,2
0,7,7005,2
0,7,9832,2
0,7,7187,2
0,7,8611,2
0,7,3429,2
0,7,8104,2
0,7,9852,2
0,7,9728,2
0,7,5185,2
0,7,7942,2
0,7,11581,2
0,7,15547,2
0,7,19507,2
0,4,5406,1
0,4,8628,1
0,4,6170,1
0,4,19705,1
0,4,9973,1
0,4,8092,1
0,4,2820,1
0,4,8707,1
0,4,5415,1
0,4,6876,1
0,4,5337,1
0,4,7751,1
0,4,5932,1
0,4,3875,1
0,4,8103,1
0,4,11533,1
0,4,8226,1
0,4,11686,1
0,4,3945,1
0,4,3838,1
0,4,9918,1
0,4,7039,1
0,4,7907,1
0,4,5820,1
0,4,7863,1
0,4,3906,1
0,4,7952,1
0,4,5200,1
0,4,5901,1
0,4,12109,1
0,4,3648,1
0,4,5468,1
0,4,3490,1
0,4,5266,1
0,4,1584,1
0,4,6364,1
0,4,2949,1
0,4,1814,1
0,4,5298,1
0,4,2088,1
0,4,7934,1
0,4,20352,1
0,4,5410,1
0,4,8748,1
0,4,9741,1
0,4,15675,1
0,4,16504,1
0,4,7032,1
0,7,9764,2
0,7,9794,2
0,7,9702,2
0,7,6151,2
0,7,8698,2
0,7,13716,2
0,7,19508,2
0,7,5182,2
0,7,1922,2
0,7,6985,2
0,0,23139,2
1,0,4616,1
1,0,15392,1
1,0,1708,1
0,0,20656,1
0,0,15247,1
0,0,15586,1
0,0,15305,1
0,0,8297,1
0,0,18975,1
0,0,15742,1
0,0,15864,1
0,0,3664,1
0,16,3761,5
0,16,20571,5
0,16,20460,5
0,16,9852,5
0,16,8036,5
0,16,6894,5
0,16,9815,5
0,16,19177,5
0,2,7923,2
0,2,16617,2
0,2,7835,2
0,2,8874,2
0,2,7188,2
0,2,21264,2
0,2,11899,2
0,2,11528,2
0,2,7100,2
0,2,11874,2
0,2,6879,2
0,2,5842,2
0,2,16712,2
0,2,7181,2
0,2,7061,2
0,2,5233,2
0,2,7949,2
0,2,3718,2
0,2,1454,2
0,4,15773,2
0,4,15223,2
0,4,8242,2
0,4,16449,2
0,4,9773,2
1,4,788,1
1,4,8036,1
1,4,11866,1
1,4,5145,1
1,4,12087,1
1,4,13044,1
1,4,756,1
1,4,15463,1
0,4,19170,1
0,4,19361,1
1,2,6185,5
1,2,6161,5
1,4,757,1
1,4,8867,1
1,9,10055,6
1,9,10037,6
1,9,9812,6
1,9,6002,6
1,9,8004,6
1,9,4192,6
1,9,2356,6
1,9,9808,6
1,9,6883,6
1,9,16635,6
1,9,1042,6
1,9,11391,6
1,9,7573,6
1,9,9701,6
1,9,3653,6
1,9,8336,6
1,1,1810,6
0,13,19322,6
0,13,17358,6
0,13,19268,6
1,13,7179,6
1,13,15871,6
1,6,9704,5
1,6,8781,5
1,6,7852,5
1,6,9875,5
1,6,9816,5
1,6,3890,5
1,6,6913,5
1,6,5216,5
1,6,4030,5
1,6,11749,5
1,6,8495,5
1,6,8200,5
1,6,4662,5
1,6,15179,5
1,6,6659,5
1,6,5947,5
1,6,5245,5
1,6,4229,5
1,6,1473,5
1,6,16178,5
1,6,5419,5
1,6,6018,5
1,6,7973,5
0,6,15839,3
0,6,10005,3
0,4,8070,1
0,4,15460,1
0,4,4612,1
0,4,1525,1
0,4,16014,1
0,4,3215,1
0,4,13200,1
0,4,8038,1
0,17,9982,6
0,17,19389,6
0,17,7187,6
0,12,8780,4
0,12,9651,4
0,12,7838,4
0,12,8424,4
0,12,9886,4
0,12,1714,4
0,17,4198,3
1,3,10038,5
1,3,6984,5
1,3,8667,5
0,11,3661,5
0,11,7045,5
0,11,5426,5
0,11,6431,5
0,11,15310,5
0,11,18440,5
0,11,15474,5
0,11,9885,5
0,11,5283,5
0,11,3604,5
0,11,7924,5
0,11,15823,5
0,11,5830,5
0,11,5323,5
0,11,1069,5
0,11,12274,5
0,11,15588,5
0,11,11863,5
0,11,11709,5
0,11,8173,5
0,11,5895,5
0,11,9523,5
0,11,20398,5
0,11,8574,5
0,11,5996,5
0,11,762,5
0,11,5831,5
0,11,7069,5
0,18,16523,3
0,18,7874,3
0,18,11596,3
0,18,9719,3
0,18,20483,3
0,18,8087,3
0,18,563,3
0,18,8044,3
0,18,7092,3
0,18,5278,3
0,18,8142,3
0,18,7827,3
0,18,8878,3
0,18,16838,3
0,18,4064,3
0,12,11752,3
0,7,5889,3
0,7,5515,3
0,7,7100,3
0,7,7838,3
0,7,8272,3
0,7,11709,3
0,7,7046,3
0,7,5251,3
0,7,11987,3
0,7,15275,3
0,7,1491,3
0,7,5248,3
0,7,1812,3
0,7,8339,3
0,7,3435,3
0,7,3463,3
0,7,1940,3
0,7,7022,3
0,7,5388,3
0,7,3747,3
0,7,9835,3
0,7,3758,3
0,7,2011,3
0,7,19527,6
0,7,10366,6
0,7,14934,2
0,7,6874,2
0,7,7111,2
0,7,5260,2
0,7,5449,2
0,7,9884,2
0,7,7829,2
0,7,9735,2
0,7,7932,2
0,7,8107,2
0,7,7074,2
0,7,15849,2
0,7,15827,2
0,7,8521,2
0,7,4356,2
0,7,3938,2
0,7,8750,2
0,7,19272,2
0,7,7613,2
0,7,6958,2
0,7,12174,2
0,7,20566,2
0,7,19539,2
0,7,8691,2
0,7,9972,2
0,7,16928,2
0,1,9942,5
0,2,8707,3
0,2,8409,3
0,2,3911,3
0,2,5368,3
0,2,2316,3
0,2,7941,3
0,2,5479,3
0,2,8894,3
0,2,5302,3
0,2,3549,3
0,2,3559,3
0,2,5377,3
0,2,7045,3
0,2,10998,3
1,2,7932,6
1,2,7916,6
1,2,10031,6
1,2,11642,6
0,18,12745,3
0,18,9959,3
0,18,7794,3
0,18,4383,3
0,18,4004,3
0,18,4829,3
0,18,9718,3
0,18,5231,3
0,18,8661,3
0,18,3464,3
0,0,6041,1
0,19,7939,1
0,19,13445,1
0,19,4562,1
0,19,19691,1
0,7,15837,3
0,7,11813,3
0,7,8048,3
0,7,6970,3
0,7,6945,3
0,7,6949,3
0,7,15251,3
0,7,9662,3
0,7,11618,3
0,7,2314,3
0,7,5147,3
0,7,7153,3
0,7,16622,3
0,7,8772,3
0,7,15792,3
0,7,8744,3
0,7,8750,3
0,7,9728,5
0,7,16302,5
0,7,6195,5
0,7,10015,5
0,7,8080,5
0,7,11443,5
1,3,5536,2
1,3,962,2
1,3,4552,2
1,3,5442,2
1,3,18951,2
1,3,6008,2
1,3,13708,2
0,12,9952,1
0,12,15902,1
0,12,15785,1
0,12,3962,1
0,12,6941,1
0,12,7820,1
0,12,15383,1
0,12,7159,1
0,12,15211,1
1,3,18362,3
1,3,10909,3
1,3,5305,3
1,3,3146,3
1,3,753,3
1,3,6147,3
1,3,8316,3
0,14,15738,3
0,14,2217,3
0,14,11505,3
0,14,15470,3
0,12,19565,2
0,12,8593,2
1,0,8685,2
1,0,2162,2
1,0,1768,2
1,0,8691,2
1,0,13339,2
1,0,8821,2
1,0,10032,2
1,0,8768,2
1,0,6885,2
1,0,8882,2
1,0,7192,2
1,0,6863,2
1,0,9866,2
1,0,7954,2
1,0,9746,2
1,0,19284,2
1,0,20027,2
1,1,6872,6
1,1,8566,6
1,1,7866,6
1,1,5217,6
1,1,7175,6
1,1,16177,6
0,7,347,5
0,7,8118,5
0,7,15835,5
0,10,1991,0
0,10,8560,0
0,10,2995,0
0,10,12051,0
0,10,10039,0
0,10,9803,0
0,10,15265,0
0,10,7786,0
0,10,16425,0
0,10,3195,0
0,10,7091,0
0,10,11550,0
0,10,3684,0
0,10,6971,0
0,10,6989,0
0,10,3627,0
0,20,5934,4
0,20,10773,4
0,20,2068,4
0,20,8611,4
0,20,5315,4
0,20,15397,4
0,4,2026,1
0,4,19578,1
0,4,6991,1
0,4,7668,1
0,4,15792,1
0,4,8877,1
0,4,13359,1
0,4,8894,1
0,4,11453,1
0,4,15438,1
0,4,15569,1
0,4,7173,1
0,4,3027,1
0,4,7920,1
0,4,16218,1
0,4,12186,1
0,4,10063,1
0,4,7830,1
0,4,8864,1
0,4,15482,1
0,4,11824,1
0,4,8125,1
0,4,12122,1
0,4,7881,1
0,4,8027,1
0,4,5915,1
0,4,16379,1
0,4,3692,1
0,4,6812,1
0,4,14928,1
0,4,12609,1
0,4,6204,1
0,4,3653,1
0,4,8857,1
0,4,5211,1
0,4,5881,1
0,4,15774,1
0,4,5399,1
0,4,8009,1
0,4,5837,1
0,4,1796,1
1,7,15482,3
1,7,20058,3
0,1,9734,3
0,1,20620,3
0,3,16672,1
0,3,19488,1
0,3,15534,1
0,3,10575,1
0,3,13045,1
0,3,7191,1
0,3,7025,1
0,3,6892,1
0,3,8906,1
0,3,6881,1
0,3,1644,1
0,3,7043,1
0,3,5209,1
0,3,15543,1
0,3,8128,1
0,3,12908,1
0,3,7972,1
0,3,11569,1
0,3,15820,1
0,20,7550,6
0,0,4488,1
0,0,7839,1
0,17,13228,2
0,17,2836,3
0,17,13110,3
0,20,15160,3
0,20,11488,3
0,20,7914,3
0,10,15217,1
0,10,12982,1
1,4,7047,1
1,4,3522,1
1,4,15515,1
1,4,7852,1
0,15,8572,5
0,15,8021,5
0,15,10051,5
0,15,11825,5
0,15,8794,5
0,15,11389,5
0,15,5912,5
0,0,6965,2
0,0,7784,2
0,0,5414,2
0,0,7982,2
0,0,11857,2
0,0,16910,2
0,1,8734,3
0,1,12781,3
0,1,3605,3
0,1,5362,3
0,1,1880,3
0,1,6884,3
0,1,3735,3
0,17,5957,1
0,17,20549,1
0,4,2025,1
0,4,3661,1
0,4,5363,1
0,4,19636,1
0,4,19048,1
0,4,11616,1
1,4,9826,1
1,4,7039,1
1,4,11469,1
1,4,11573,1
1,4,11568,1
1,4,15295,1
1,14,19349,3
1,14,16122,3
0,2,10069,2
0,2,8108,2
0,1,9939,3
0,1,9697,3
0,1,7094,3
0,1,15344,3
0,1,19481,3
0,1,8802,3
0,1,13508,3
0,17,15590,2
0,17,11513,2
0,17,12969,2
0,17,5143,2
0,17,5308,2
0,17,16478,2
0,17,6921,2
0,17,5264,2
0,17,8782,2
0,17,20268,2
1,1,13191,3
1,1,5424,3
0,2,15818,2
0,2,5480,2
0,2,8702,2
0,2,5300,2
0,2,6875,2
0,2,7045,2
0,2,5152,2
0,17,15686,3
1,20,11717,3
1,20,8591,3
1,7,6998,2
0,11,19470,2
0,6,15262,2
0,6,19033,2
0,6,7798,2
0,6,10724,2
0,6,19518,2
0,6,8308,2
0,0,9884,2
0,0,20655,2
0,0,2168,2
0,0,3500,2
0,0,7102,2
0,0,6971,2
1,7,8841,3
1,7,11834,3
1,7,9813,3
1,0,13043,2
1,0,15371,2
0,6,4201,2
0,6,11798,2
0,6,9695,2
0,6,13524,2
0,6,19523,2
0,4,7594,2
0,4,6917,2
0,4,5479,2
0,4,4541,2
0,4,4432,2
0,4,10069,2
0,4,9977,2
0,4,12204,2
0,4,6059,2
0,11,8584,4
0,11,8318,4
0,11,8523,4
0,7,5373,1
0,7,5169,1
0,7,6983,1
0,7,6937,1
0,7,2855,1
0,7,7086,1
0,7,6893,1
0,7,5155,1
0,7,16518,1
0,7,9749,1
0,7,9747,1
0,7,3527,1
0,7,4192,1
0,7,6722,1
0,17,8101,3
0,17,7955,3
0,0,12656,1
0,0,11858,1
0,1,5328,2
0,1,9905,2
0,1,5290,2
0,1,8809,2
0,1,7147,2
0,1,5235,2
0,17,19484,3
0,17,5267,3
0,17,8646,2
0,17,5993,2
0,17,7888,2
0,17,8895,2
0,17,2796,2
0,17,8646,2
0,17,10012,2
0,17,9851,2
0,17,16238,2
0,17,8299,2
1,6,11078,3
1,6,10613,3
1,6,7028,3
1,6,16341,3
1,3,7040,1
1,3,7806,1
1,3,1743,1
1,3,15958,1
0,0,19226,1
0,0,7059,1
0,0,12092,1
0,11,20315,2
0,11,7963,2
0,11,15905,2
0,11,7021,2
0,11,3649,2
0,11,5217,2
0,11,11631,2
0,11,7768,2
0,4,8583,1
0,4,5854,1
0,4,5890,1
0,4,15874,1
0,4,15649,1
0,4,20629,1
0,4,19022,1
0,4,15596,1
0,4,15481,1
0,4,6978,1
0,4,10753,1
0,4,5399,1
0,4,15584,1
0,4,8076,1
0,4,9907,1
0,1,7148,6
0,20,15795,2
0,20,4091,2
0,20,11715,2
0,20,12769,2
0,20,3092,2
0,20,7898,2
0,20,5263,2
0,20,3624,2
0,20,7965,2
0,20,12100,2
0,20,7111,2
0,20,5442,2
0,11,8835,2
0,11,10002,2
0,11,8902,2
0,11,20489,2
0,11,15903,2
0,11,9723,2
0,11,6970,2
0,12,15348,1
0,12,12116,1
0,12,15809,1
0,12,8604,1
0,12,6954,1
0,12,7957,1
0,12,7775,1
0,12,20286,1
0,12,6067,1
0,12,8065,1
0,12,7865,1
0,12,6879,1
0,12,16298,1
0,12,7109,1
0,12,6923,1
0,12,15299,1
1,1,7075,2
1,1,7126,2
1,1,7121,2
1,1,9951,4
1,1,7150,4
1,1,6035,4
1,1,8059,4
1,1,12444,4
1,1,4096,4
1,1,1761,4
1,1,8006,4
1,1,8112,4
1,1,3589,4
1,1,13067,4
1,1,3644,4
1,1,5415,4
1,1,7153,4
1,1,4630,4
1,1,11391,4
1,1,13279,4
1,1,11729,4
0,15,6170,3
0,15,9829,3
0,15,18617,3
0,15,19392,3
0,15,19614,3
0,15,19217,3
0,15,15191,3
0,15,8743,3
0,15,2293,3
0,15,6599,3
0,15,8592,3
0,15,1392,3
0,15,7879,3
0,15,9713,3
0,15,8868,3
0,15,15998,3
0,15,15810,3
0,15,8588,3
0,15,6877,3
0,15,6880,3
0,11,9896,2
0,11,6965,2
0,11,8578,2
0,11,9951,2
0,11,12021,2
0,11,10667,2
0,0,9787,2
1,0,7030,3
1,0,6943,3
1,0,13238,3
1,0,11531,3
1,0,7118,3
1,0,17034,3
1,0,19030,3
1,0,6075,3
1,0,8079,3
1,0,7835,3
1,0,11510,3
1,0,8019,3
0,14,8571,4
1,0,744,2
1,3,11731,2
0,3,13338,1
0,3,1413,1
0,1,15184,3
0,1,8780,3
1,3,13035,4
0,17,11946,6
0,17,16261,6
0,4,5308,1
0,4,2029,1
0,4,1960,1
0,17,15802,2
0,17,13014,2
0,17,9932,2
0,17,9739,2
0,17,9779,2
0,17,5934,2
0,17,6042,2
0,17,6126,2
0,17,6123,2
0,17,13364,2
0,17,2769,2
0,17,11695,2
0,17,5170,2
0,17,8138,2
0,17,11887,2
0,17,11751,2
0,17,15905,2
0,17,5387,2
0,17,9847,2
0,17,7087,2
0,17,7088,2
0,17,1736,2
0,17,11947,2
0,17,11761,2
0,17,7098,2
0,17,7145,2
0,17,6939,2
0,17,5265,2
0,17,5246,2
0,17,3720,2
0,17,4671,2
0,17,4623,2
0,17,5966,2
0,17,2950,2
0,17,1494,2
0,17,2953,2
0,17,7782,2
0,17,7798,2
0,17,6060,2
0,17,10549,2
0,17,5258,2
0,17,6065,2
0,17,5826,2
0,17,16042,2
0,17,6888,2
0,17,6150,2
0,17,8107,2
0,17,7913,2
0,17,4603,2
0,17,5986,2
0,17,16323,2
0,17,8026,2
0,12,8882,2
0,12,7771,2
0,12,11916,2
0,12,7019,2
0,12,8007,2
0,12,7023,2
0,12,5331,2
0,12,15188,2
0,12,7143,2
0,12,7897,2
0,4,20755,1
0,4,8890,1
0,4,8643,1
0,4,12040,1
0,4,13129,1
0,4,19623,1
0,4,19551,1
0,4,3842,1
0,4,15169,1
0,4,15256,1
0,4,15573,1
0,0,3461,1
0,0,7915,1
0,0,5300,1
0,0,19497,1
0,0,16451,1
0,0,3523,1
0,0,9746,1
0,0,11493,1
0,0,8101,1
0,0,1390,1
0,0,15607,1
0,0,9969,1
0,0,5860,1
0,0,15488,1
0,0,1877,1
0,0,12661,1
1,10,7129,1
0,10,16263,1
0,6,6858,5
1,3,3427,4
1,3,4582,4
0,7,11914,2
0,7,6048,2
0,7,15498,2
0,7,15218,2
0,7,15620,2
0,7,15424,2
0,7,11815,2
0,7,19586,2
0,4,8822,1
0,4,16269,1
0,4,3780,1
0,4,9831,1
0,17,11468,3
0,11,5860,1
0,11,18999,1
0,11,15684,1
0,11,10947,1
0,11,13496,1
0,11,7169,1
0,11,1495,1
0,11,6943,1
0,11,3524,1
0,11,7004,1
0,11,7093,1
0,11,5353,1
0,11,16630,1
0,11,16544,1
0,11,9888,1
0,11,2988,1
0,11,1746,1
0,11,9907,1
0,11,8868,1
0,11,13129,1
0,11,11636,1
0,11,13270,1
0,11,10777,1
0,14,11968,3
0,14,19147,3
0,14,8795,3
0,14,4175,3
0,14,3612,3
0,1,8780,2
0,1,6920,2
0,1,2140,2
0,1,5242,2
0,1,8731,2
0,1,7083,2
0,1,5294,2
0,1,7093,2
0,1,19413,2
0,1,7130,2
0,3,16293,2
0,3,9792,2
0,0,2128,6
0,0,20603,6
0,0,8020,6
0,0,7900,6
0,0,15894,6
0,0,5245,6
0,12,12058,4
0,12,15742,4
0,12,9828,4
0,12,6123,4
0,12,11373,4
0,12,15974,4
0,12,8113,4
0,12,3610,4
0,12,7475,4
0,12,3136,4
1,0,9958,5
1,0,8617,5
1,0,952,5
1,11,15975,4
0,17,10061,2
0,17,12541,2
0,7,7139,2
0,7,19334,2
0,7,6152,2
0,7,7162,2
0,1,760,4
0,13,8810,6
0,13,19506,6
0,13,5826,6
0,13,7845,6
0,13,20515,6
0,13,7911,6
0,13,8003,6
0,17,19707,5
0,17,15650,5
0,17,7139,5
0,4,15443,1
0,4,11850,1
0,4,8276,1
0,4,3505,1
0,4,7006,1
0,4,13180,1
0,4,5424,1
0,4,5317,1
0,4,5348,1
0,4,5396,1
0,4,15406,1
0,4,16703,1
0,4,6876,1
0,4,8129,1
0,20,15637,2
0,20,4400,2
0,20,20086,2
0,20,7788,2
0,20,20940,2
0,20,6150,2
0,20,6913,2
0,20,8905,2
0,20,9790,2
0,20,1587,2
0,20,6884,2
0,20,1419,2
0,0,8880,3
0,0,9795,3
0,0,5280,3
0,0,11902,3
0,0,7032,3
0,4,5993,1
0,4,7858,1
0,4,5359,1
0,4,15178,1
0,4,7874,1
0,4,8070,1
0,4,7851,1
0,4,6950,1
0,4,15339,1
0,4,11935,1
0,4,8106,1
0,4,7909,1
0,4,5903,1
0,4,13107,1
0,4,12635,1
0,4,7681,1
0,16,5931,5
1,4,8770,1
0,18,6947,4
0,18,5292,4
0,7,6972,5
0,7,1786,5
0,7,11762,5
0,7,5355,5
0,7,15864,5
0,7,2164,5
0,7,6102,5
0,7,5284,5
0,7,716,5
0,7,952,5
0,7,5869,5
0,7,8305,5
0,7,7139,5
0,7,2302,5
0,7,7628,5
0,7,6127,5
0,7,9772,5
0,7,10393,5
0,7,15486,5
0,7,11784,5
0,7,11756,5
0,16,19659,1
0,16,13143,1
0,16,5321,1
0,16,7103,1
0,16,11587,1
0,7,7076,2
0,7,5327,2
0,7,3669,2
0,7,5145,2
1,4,3558,1
1,4,8090,1
0,19,8029,1
0,5,8634,2
0,5,8769,2
0,5,7101,2
0,5,5435,2
0,5,8618,2
0,5,13121,2
0,5,6853,2
0,5,9737,2
0,5,7973,2
0,5,7795,2
0,5,7758,2
0,5,20269,2
0,5,16310,2
0,5,18532,2
1,3,7943,3
1,3,8118,3
1,3,9883,3
1,3,2030,3
1,10,8700,0
0,6,9823,3
1,10,2070,0
0,7,5823,3
0,7,8298,3
1,4,8099,1
1,4,745,1
1,4,10004,1
0,17,5893,2
0,17,13543,2
0,17,13276,2
0,17,5972,2
0,17,12973,2
0,17,7649,2
0,17,2208,2
0,17,10758,2
0,17,8819,2
0,17,16476,2
0,17,5196,2
0,17,6026,2
0,17,5280,2
0,17,4254,2
0,17,8519,2
0,17,5371,2
0,17,7763,2
0,0,15314,3
0,0,17113,3
0,0,6994,3
0,0,18964,3
0,0,16276,3
0,0,11757,3
0,0,15883,3
0,0,13222,3
0,0,18993,3
0,0,8739,3
0,0,5360,3
0,0,8831,3
0,0,7070,3
0,0,3767,3
0,0,7038,3
0,0,5284,3
0,0,2797,3
0,0,11593,3
0,0,7110,3
0,0,7000,3
0,0,5201,3
0,0,6980,3
0,0,1779,3
0,14,5459,3
0,14,19696,3
0,14,11648,3
0,14,19467,3
0,14,12055,3
0,16,21233,5
0,12,2841,2
1,4,11749,1
1,4,8106,1
1,4,12061,1
1,4,5935,1
0,7,1917,4
0,7,19112,4
0,7,578,4
0,7,10249,4
0,14,19400,2
0,14,7764,2
0,14,5219,2
0,14,6123,2
0,14,4187,2
0,14,6972,2
0,14,11513,2
0,14,6031,2
0,14,4228,2
0,14,7864,2
0,14,3981,2
0,14,3054,2
0,14,5183,2
0,14,20485,2
0,14,20443,2
0,14,8737,2
0,14,6987,2
0,14,5235,2
0,14,6947,2
0,14,5379,2
0,14,9649,2
0,14,12370,2
0,14,4124,2
0,14,15339,2
0,14,16706,2
0,14,16721,2
0,14,6020,2
0,14,4441,2
0,14,12162,2
0,14,4136,2
0,14,8172,2
0,14,16058,2
0,14,12105,2
0,14,5304,2
0,14,8129,2
0,14,1828,2
0,14,6077,2
0,14,5882,2
0,14,3473,2
0,12,6866,1
0,12,7763,1
0,12,9931,1
1,10,5357,0
0,0,5860,6
1,17,1759,3
1,17,6196,3
0,10,10868,0
0,10,10964,0
0,10,2722,0
0,10,3938,0
0,10,15849,0
0,12,8658,2
0,7,6911,5
0,4,19169,1
0,4,8752,1
0,4,20634,1
0,4,19687,1
0,17,21179,3
0,17,8029,3
0,17,6108,3
0,17,4016,3
0,17,5420,3
0,17,5279,3
0,17,7048,3
0,17,8673,3
1,1,14414,2
1,1,8672,2
1,1,16018,2
1,1,7900,2
1,1,9769,2
1,1,16204,2
1,1,12773,2
1,1,7125,2
1,1,9726,2
1,2,5340,1
1,2,5305,1
1,2,2163,1
1,2,703,1
1,2,2108,1
0,2,7641,2
0,2,4202,2
0,2,10926,2
0,2,2991,2
0,6,10056,3
0,11,8778,3
0,2,7148,2
0,17,19436,3
0,17,15681,3
0,17,15827,3
0,17,19624,3
0,17,7178,3
0,16,16276,2
0,16,7180,2
0,16,6036,2
0,16,12756,2
1,0,10060,2
1,0,6978,2
0,12,7956,2
0,12,3572,2
0,12,8019,2
0,12,12788,2
0,12,16827,2
0,12,5987,2
0,12,11479,2
0,12,6860,2
0,12,11906,2
0,12,7163,2
0,12,16905,2
0,2,3472,2
0,2,3612,2
0,2,10066,2
0,2,5228,2
0,2,7156,2
0,2,6023,2
0,2,11404,2
0,2,8142,2
0,2,11643,2
0,2,7969,2
0,2,15372,2
0,2,8038,2
0,2,10723,2
0,2,7894,2
0,2,6188,2
0,2,15218,2
0,2,8049,2
0,2,5230,2
0,2,8136,2
0,2,3895,2
0,2,7860,2
0,2,15475,2
0,2,11868,2
0,2,11829,2
0,2,589,2
0,2,583,2
0,2,581,2
0,2,9755,2
0,2,7936,2
0,2,8121,2
0,12,19340,1
0,12,11836,1
0,12,19259,1
0,12,8638,1
